code	name	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017
GM0590	Papendrecht	34	34	34	34	34	34	34	34	33	33	33	33	33	33
GM0595	Reeuwijk	34	34	35	35	35	35	35	null	null	null	null	null	null	null
GM0597	Ridderkerk	35	35	35	35	35	35	35	35	34	34	33	33	33	33
GM0599	Rotterdam	24	24	24	24	24	23	23	23	23	23	23	23	23	23
GM0600	Rozenburg	34	34	34	34	34	34	33	null	null	null	null	null	null	null
GM0602	Rijnsburg	28	28	null	null	null	null	null	null	null	null	null	null	null	null
GM0603	Rijswijk	31	31	31	31	31	30	30	29	29	29	29	29	28	28
GM0604	Sassenheim	31	32	null	null	null	null	null	null	null	null	null	null	null	null
GM0606	Schiedam	29	28	28	28	28	28	27	27	27	27	26	26	26	26
GM0608	Schoonhoven	32	32	32	33	32	32	32	32	32	32	32	null	null	null
GM0610	Sliedrecht	32	32	32	32	32	32	32	31	31	32	32	31	31	30
GM0611	Cromstrijen	36	36	36	37	37	36	36	36	37	37	37	37	37	37
GM0612	Spijkenisse	31	31	31	31	31	31	31	31	31	31	30	null	null	null
GM0613	Albrandswaard	34	35	34	34	34	33	33	32	32	32	31	31	31	31
GM0614	Westvoorne	37	37	37	37	36	36	36	37	36	36	37	37	37	38
GM0617	Strijen	34	34	34	34	34	34	34	34	35	34	36	36	37	37
GM0619	Valkenburg	31	32	null	null	null	null	null	null	null	null	null	null	null	null
GM0620	Vianen	33	33	33	33	33	33	33	32	32	32	32	33	32	32
GM0622	Vlaardingen	30	30	30	29	29	29	30	29	29	29	29	28	28	28
GM0623	Vlist	32	33	33	34	34	34	34	33	34	33	34	null	null	null
GM0625	Voorhout	29	28	null	null	null	null	null	null	null	null	null	null	null	null
GM0626	Voorschoten	32	32	33	32	32	32	32	31	31	31	31	31	31	31
GM0627	Waddinxveen	33	33	33	33	33	33	33	33	33	33	34	34	34	34
GM0628	Warmond	31	32	null	null	null	null	null	null	null	null	null	null	null	null
GM0629	Wassenaar	31	31	31	31	31	31	31	30	31	30	30	30	30	30
GM0632	Woerden	31	31	31	30	31	31	31	31	31	31	30	31	30	30
GM0637	Zoetermeer	29	29	29	29	29	29	29	29	29	29	29	29	29	29
GM0638	Zoeterwoude	32	32	32	32	32	32	33	33	32	33	33	33	34	34
GM0642	Zwijndrecht	33	33	33	33	33	33	33	32	32	32	32	31	31	31
GM0643	Nederlek	34	34	34	33	34	34	34	34	34	34	34	null	null	null
GM0644	Ouderkerk	31	31	32	32	32	32	33	33	33	34	34	null	null	null
GM0645	Jacobswoude	34	34	34	34	35	null	null	null	null	null	null	null	null	null
GM0653	Gaasterlân-Sleat	35	35	35	36	36	36	35	35	36	36	null	null	null	null
GM0654	Borsele	35	34	34	34	34	35	34	34	35	34	34	34	34	34
GM0664	Goes	33	33	32	32	33	32	32	32	31	31	32	32	32	32
GM0668	West Maas en Waal	35	35	35	35	35	35	35	34	35	35	36	35	35	36
GM0677	Hulst	36	36	36	36	36	36	36	36	36	36	36	36	36	36
GM0678	Kapelle	35	35	34	34	35	34	34	34	34	34	34	34	35	34
GM0683	Wymbritseradiel	33	33	33	33	34	34	34	null	null	null	null	null	null	null
GM0687	Middelburg	31	31	30	30	30	31	31	30	30	31	30	30	30	29
GM0689	Giessenlanden	35	34	35	35	35	35	35	35	34	34	35	35	35	36
GM0693	Graafstroom	31	30	31	30	31	30	30	30	31	null	null	null	null	null
GM0694	Liesveld	31	32	31	32	32	31	31	31	32	null	null	null	null	null
GM0703	Reimerswaal	32	33	33	32	32	32	31	31	31	31	31	31	31	31
GM0707	Zederik	32	32	32	33	33	33	33	33	34	34	34	34	34	34
GM0710	Wûnseradiel	33	32	33	33	33	33	33	null	null	null	null	null	null	null
GM0715	Terneuzen	35	35	35	35	35	35	35	35	35	35	35	34	34	34
GM0716	Tholen	32	33	33	33	34	34	33	33	33	32	32	33	32	32
GM0717	Veere	36	36	37	37	37	37	38	37	38	38	38	38	38	38
GM0718	Vlissingen	32	31	31	31	31	31	31	30	31	30	30	29	29	29
GM0733	Lingewaal	33	34	34	34	35	35	35	35	35	36	36	36	36	35
GM0736	De Ronde Venen	31	31	31	31	31	31	32	31	31	31	31	31	31	31
GM0737	Tytsjerksteradiel	34	34	34	34	34	34	34	34	34	34	34	34	34	34
GM0738	Aalburg	29	28	29	30	31	31	32	31	32	32	32	32	31	31
GM0743	Asten	33	33	33	33	34	33	34	33	33	33	34	33	33	32
GM0744	Baarle-Nassau	35	35	35	35	35	36	36	36	36	37	36	36	36	36
GM0748	Bergen op Zoom	32	32	32	32	32	33	33	32	33	33	33	33	33	33
GM0753	Best	34	34	33	33	33	32	32	32	33	33	33	33	33	33
GM0755	Boekel	30	31	32	31	32	32	32	32	33	33	33	32	33	33
GM0756	Boxmeer	33	33	33	34	34	34	34	34	35	35	35	35	34	35
GM0757	Boxtel	32	32	32	32	33	33	33	32	33	32	33	32	33	32
GM0758	Breda	30	30	30	29	29	29	28	28	28	28	28	27	27	27
GM0762	Deurne	33	34	34	34	33	34	34	34	34	34	35	34	34	34
GM0765	Pekela	32	33	33	33	33	34	34	33	34	33	34	34	34	34
GM0766	Dongen	33	33	33	33	33	33	34	33	33	34	34	34	34	33
GM0770	Eersel	34	34	34	34	34	35	35	36	36	36	36	35	35	36
GM0772	Eindhoven	29	29	28	28	28	28	27	26	26	26	26	26	26	25
GM0777	Etten-Leur	33	33	33	33	33	33	33	33	33	33	33	33	33	33
