code	name	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017
GM0584	Oud-Beijerland	23	23	24	25	25	25	26	26	26	26	27	27	28	29
GM0585	Binnenmaas	22	22	23	25	25	26	27	28	28	28	27	27	28	28
GM0588	Korendijk	22	22	23	23	24	24	24	25	24	25	25	26	25	26
GM0589	Oudewater	27	28	27	28	29	29	29	28	28	29	29	30	30	30
GM0590	Papendrecht	27	27	27	27	27	28	28	29	29	29	29	30	30	31
GM0595	Reeuwijk	22	23	23	24	25	24	25	null	null	null	null	null	null	null
GM0597	Ridderkerk	29	30	30	30	31	31	32	32	32	33	33	34	33	34
GM0599	Rotterdam	48	47	47	47	47	48	48	49	48	48	47	48	48	48
GM0600	Rozenburg	29	29	30	30	31	31	31	null	null	null	null	null	null	null
GM0602	Rijnsburg	22	23	null	null	null	null	null	null	null	null	null	null	null	null
GM0603	Rijswijk	42	42	42	43	43	44	44	44	44	44	43	44	44	44
GM0604	Sassenheim	29	30	null	null	null	null	null	null	null	null	null	null	null	null
GM0606	Schiedam	38	38	39	39	39	39	40	40	40	40	40	40	40	41
GM0608	Schoonhoven	32	32	32	32	32	33	34	33	33	34	34	null	null	null
GM0610	Sliedrecht	30	30	31	31	32	32	33	34	32	32	32	32	32	33
GM0611	Cromstrijen	22	23	23	23	24	25	25	26	27	27	27	27	27	27
GM0612	Spijkenisse	28	28	29	29	30	30	31	32	32	33	33	null	null	null
GM0613	Albrandswaard	22	22	22	22	23	23	23	24	24	24	25	25	26	26
GM0614	Westvoorne	25	26	26	27	27	27	29	29	30	30	31	31	31	30
GM0617	Strijen	24	24	25	25	26	26	26	27	27	28	27	27	27	28
GM0619	Valkenburg	22	21	null	null	null	null	null	null	null	null	null	null	null	null
GM0620	Vianen	24	24	25	25	25	25	26	27	27	27	27	27	28	28
GM0622	Vlaardingen	37	38	38	38	38	39	39	40	39	39	39	40	40	40
GM0623	Vlist	25	25	25	26	26	26	27	27	27	28	28	null	null	null
GM0625	Voorhout	20	21	null	null	null	null	null	null	null	null	null	null	null	null
GM0626	Voorschoten	31	31	31	31	31	32	31	32	32	32	32	32	32	33
GM0627	Waddinxveen	25	26	26	27	27	28	28	28	28	29	28	29	29	29
GM0628	Warmond	32	33	null	null	null	null	null	null	null	null	null	null	null	null
GM0629	Wassenaar	35	35	35	35	35	35	35	36	35	36	36	35	35	35
GM0632	Woerden	27	27	27	28	28	29	29	30	30	30	30	30	31	31
GM0637	Zoetermeer	30	30	30	31	31	31	32	32	32	32	33	33	33	34
GM0638	Zoeterwoude	22	22	23	23	24	25	25	26	26	26	27	28	28	28
GM0642	Zwijndrecht	30	31	31	32	32	32	33	33	33	33	33	34	34	34
GM0643	Nederlek	24	26	26	27	27	28	28	29	29	29	30	null	null	null
GM0644	Ouderkerk	22	23	23	24	24	24	25	25	25	25	26	null	null	null
GM0645	Jacobswoude	22	22	23	23	24	null	null	null	null	null	null	null	null	null
GM0653	Gaasterlân-Sleat	27	27	28	28	27	29	29	30	29	30	null	null	null	null
GM0654	Borsele	25	25	25	26	27	26	27	28	28	29	28	28	29	29
GM0664	Goes	34	34	35	35	35	36	36	37	37	38	37	37	37	38
GM0668	West Maas en Waal	22	22	23	23	24	24	24	25	25	26	26	28	28	28
GM0677	Hulst	28	28	29	29	29	30	30	31	32	32	32	32	32	33
GM0678	Kapelle	22	22	23	23	23	24	24	25	25	25	26	26	26	26
GM0683	Wymbritseradiel	24	24	25	25	26	26	27	null	null	null	null	null	null	null
GM0687	Middelburg	35	36	37	37	37	38	38	39	39	38	39	39	40	40
GM0689	Giessenlanden	20	21	21	22	22	22	23	23	23	24	24	24	24	24
GM0693	Graafstroom	19	19	20	21	20	20	21	21	22	null	null	null	null	null
GM0694	Liesveld	21	21	22	22	23	23	24	25	24	null	null	null	null	null
GM0703	Reimerswaal	26	26	27	27	27	27	28	28	29	28	29	29	29	30
GM0707	Zederik	21	21	22	21	22	22	23	24	24	25	25	25	25	25
GM0710	Wûnseradiel	27	27	27	28	28	28	28	null	null	null	null	null	null	null
GM0715	Terneuzen	30	31	31	32	32	32	33	33	33	34	34	34	35	36
GM0716	Tholen	25	25	26	26	26	26	27	27	27	28	28	28	29	29
GM0717	Veere	26	26	26	27	27	27	28	28	29	29	29	29	29	30
GM0718	Vlissingen	38	38	40	40	40	40	40	41	41	42	42	43	43	43
GM0733	Lingewaal	20	20	20	20	21	21	21	21	22	22	23	22	23	25
GM0736	De Ronde Venen	25	26	26	26	27	27	28	28	28	29	29	29	29	30
GM0737	Tytsjerksteradiel	25	26	26	27	27	28	29	29	29	29	29	30	30	30
GM0738	Aalburg	19	20	20	20	20	21	21	22	21	22	23	23	24	25
GM0743	Asten	23	23	24	25	25	26	26	28	29	29	29	30	30	32
GM0744	Baarle-Nassau	29	29	30	31	31	30	31	31	31	30	31	31	31	31
GM0748	Bergen op Zoom	32	32	32	32	33	33	33	33	33	33	33	33	33	33
GM0753	Best	23	23	24	24	25	25	25	26	25	25	26	27	27	27
GM0755	Boekel	19	19	20	21	21	22	22	23	23	24	23	24	24	25
GM0756	Boxmeer	24	24	25	25	25	26	26	27	26	27	27	29	30	30
GM0757	Boxtel	29	29	29	29	30	30	30	30	31	31	32	32	33	33
GM0758	Breda	38	38	39	40	40	41	41	42	42	42	42	42	42	42
GM0762	Deurne	23	23	24	24	25	25	26	27	27	27	27	28	29	30
GM0765	Pekela	28	28	29	30	31	30	31	31	31	32	31	31	31	31
GM0766	Dongen	26	26	27	27	27	28	27	28	28	28	28	28	28	29
GM0770	Eersel	22	22	23	24	24	25	26	27	26	26	28	28	28	29
GM0772	Eindhoven	43	44	44	45	45	45	46	47	47	47	47	47	48	48
GM0777	Etten-Leur	27	27	28	28	28	28	28	29	29	29	28	29	29	29
GM0779	Geertruidenberg	23	24	24	25	25	26	26	27	27	28	28	29	29	29
