code	name	OAD_2014	OPP_WATER_2014	AANT_INW_2014	BEV_DICHTH_2014
GM1916	Leidschendam-Voorburg	2813.0	294.0	73355.0	2245.0
GM1921	De Friese Meren	514.0	19741.0	51415.0	146.0
GM1924	Goeree-Overflakkee	599.0	16153.0	48245.0	185.0
GM1926	Pijnacker-Nootdorp	1382.0	126.0	51070.0	1367.0
GM1927	Molenwaard	426.0	819.0	29030.0	245.0
GM1930	Nissewaard	null	null	null	null
GM1931	Krimpenerwaard	null	null	null	null
GM1937	Heel	null	null	null	null
GM1940	De Fryske Marren	null	null	null	null
GM1942	Gooise Meren	null	null	null	null
GM1945	Berg en Dal	null	null	null	null
GM1948	Meierijstad	null	null	null	null
GM1955	Montferland	726.0	95.0	34985.0	331.0
GM1987	Menterwolde	352.0	138.0	12255.0	153.0
