code	name	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017
GM0266	Neede	29	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0267	Nijkerk	25	26	26	26	26	27	27	27	27	27	27	27	27	28
GM0268	Nijmegen	24	24	24	24	25	25	25	25	25	25	25	25	25	25
GM0269	Oldebroek	24	25	25	26	27	27	28	28	28	28	29	29	29	29
GM0273	Putten	25	25	25	26	26	27	27	27	27	27	27	27	27	28
GM0274	Renkum	28	29	29	30	30	30	31	31	31	31	31	31	31	31
GM0275	Rheden	28	28	28	28	28	29	29	29	29	29	29	29	29	29
GM0277	Rozendaal	30	30	29	30	31	32	32	32	32	31	31	32	32	33
GM0278	Ruurlo	27	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0279	Scherpenzeel	25	25	25	25	25	25	25	25	24	24	24	25	25	25
GM0280	Steenderen	28	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0281	Tiel	24	25	25	26	26	27	27	28	28	28	28	29	29	29
GM0282	Ubbergen	30	30	30	30	32	32	32	32	32	32	31	null	null	null
GM0285	Voorst	29	30	30	31	31	32	32	33	32	32	32	32	32	31
GM0286	Vorden	29	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0289	Wageningen	21	21	22	22	23	23	23	23	23	23	23	23	23	22
GM0291	Warnsveld	31	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0292	Wehl	26	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0293	Westervoort	28	29	30	31	32	33	34	34	34	34	34	34	34	34
GM0294	Winterswijk	26	27	27	28	28	29	29	29	30	30	30	30	30	30
GM0295	Wisch	28	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0296	Wijchen	27	27	28	29	29	30	30	30	30	30	30	31	31	31
GM0297	Zaltbommel	25	25	25	26	26	26	27	27	27	27	27	27	27	28
GM0298	Zelhem	28	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0299	Zevenaar	30	30	30	31	31	31	31	31	30	30	29	29	29	29
GM0301	Zutphen	26	27	27	28	28	29	29	30	30	30	30	30	30	30
GM0302	Nunspeet	24	24	24	25	25	26	26	26	27	27	27	27	27	27
GM0303	Dronten	23	24	24	25	26	26	27	27	27	27	28	28	29	29
GM0304	Neerijnen	25	26	26	26	27	27	28	28	28	28	28	29	30	30
GM0305	Abcoude	27	28	28	28	28	29	30	null	null	null	null	null	null	null
GM0306	Amerongen	27	27	null	null	null	null	null	null	null	null	null	null	null	null
GM0307	Amersfoort	22	23	23	24	24	25	25	26	26	26	27	27	27	28
GM0308	Baarn	28	28	29	29	29	30	30	30	30	30	31	31	30	30
GM0310	De Bilt	28	28	29	29	29	30	30	30	30	30	30	30	30	30
GM0311	Breukelen	26	26	26	27	27	28	28	null	null	null	null	null	null	null
GM0312	Bunnik	28	28	29	29	29	30	30	30	30	30	30	30	30	30
GM0313	Bunschoten	23	23	24	24	24	25	25	25	25	25	24	25	25	25
GM0315	Doorn	27	27	null	null	null	null	null	null	null	null	null	null	null	null
GM0316	Driebergen-Rijsenburg	27	28	null	null	null	null	null	null	null	null	null	null	null	null
