code	name	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017
GM0233	Ermelo	2.5	2.4	2.4	2.4	2.4	2.4	2.4	2.3	2.3	2.3	2.3	2.3	2.3	2.3
GM0236	Geldermalsen	2.6	2.5	2.6	2.6	2.6	2.6	2.6	2.6	2.5	2.5	2.5	2.5	2.5	2.5
GM0237	Gendringen	2.6	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0239	Gorssel	2.4	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0240	Groenlo	2.4	2.6	2.6	null	null	null	null	null	null	null	null	null	null	null
GM0241	Groesbeek	2.4	2.4	2.4	2.4	2.4	2.4	2.3	2.3	2.3	2.3	2.3	2.2	null	null
GM0243	Harderwijk	2.5	2.4	2.5	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.3	2.3
GM0244	Hattem	2.5	2.4	2.5	2.5	2.5	2.5	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4
GM0246	Heerde	2.5	2.4	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.4	2.4	2.4	2.4	2.4
GM0248	Hengelo (Gld.)	2.6	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0252	Heumen	2.6	2.5	2.5	2.5	2.5	2.5	2.4	2.4	2.4	2.4	2.4	2.3	2.3	2.3
GM0256	Hummelo en Keppel	2.5	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0260	Lichtenvoorde	2.7	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0262	Lochem	2.5	2.4	2.4	2.4	2.4	2.4	2.4	2.3	2.3	2.3	2.3	2.3	2.3	2.3
GM0263	Maasdriel	2.6	2.6	2.6	2.6	2.6	2.5	2.5	2.5	2.5	2.5	2.5	2.4	2.4	2.4
GM0265	Millingen aan de Rijn	2.5	2.4	2.5	2.4	2.4	2.4	2.4	2.4	2.3	2.3	2.3	null	null	null
GM0266	Neede	2.5	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0267	Nijkerk	2.6	2.5	2.6	2.6	2.6	2.6	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
GM0268	Nijmegen	1.9	1.8	1.9	1.9	1.9	1.8	1.8	1.8	1.8	1.8	1.8	1.8	1.8	1.8
GM0269	Oldebroek	2.9	2.8	2.8	2.8	2.8	2.8	2.7	2.7	2.6	2.6	2.6	2.6	2.6	2.5
GM0273	Putten	2.7	2.6	2.7	2.7	2.7	2.6	2.6	2.6	2.6	2.5	2.5	2.5	2.5	2.5
GM0274	Renkum	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.1	2.1	2.1	2.1	2.1
GM0275	Rheden	2.2	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2	2
GM0277	Rozendaal	2.4	2.3	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.3	2.4	2.3
GM0278	Ruurlo	2.5	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0279	Scherpenzeel	2.7	2.6	2.7	2.6	2.6	2.6	2.6	2.6	2.6	2.6	2.6	2.6	2.5	2.5
GM0280	Steenderen	2.7	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0281	Tiel	2.5	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.3	2.3	2.3	2.3	2.3	2.3
GM0282	Ubbergen	2.3	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.1	2.1	null	null	null
GM0285	Voorst	2.6	2.5	2.5	2.5	2.5	2.5	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4
GM0286	Vorden	2.5	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0289	Wageningen	1.8	1.7	1.8	1.8	1.7	1.7	1.7	1.7	1.7	1.7	1.7	1.7	1.7	1.7
GM0291	Warnsveld	2.6	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0292	Wehl	2.8	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0293	Westervoort	2.6	2.5	2.5	2.5	2.5	2.4	2.4	2.4	2.4	2.3	2.3	2.3	2.3	2.2
GM0294	Winterswijk	2.4	2.4	2.4	2.4	2.4	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.2	2.2
GM0295	Wisch	2.5	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0296	Wijchen	2.5	2.5	2.5	2.5	2.5	2.5	2.4	2.4	2.4	2.4	2.4	2.4	2.3	2.3
GM0297	Zaltbommel	2.7	2.6	2.7	2.7	2.7	2.6	2.6	2.6	2.6	2.6	2.6	2.5	2.5	2.5
GM0298	Zelhem	2.6	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0299	Zevenaar	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.2	2.2	2.2	2.2	2.2	2.2	2.2
GM0301	Zutphen	2.2	2.3	2.3	2.3	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.1	2.1
GM0302	Nunspeet	2.7	2.7	2.7	2.7	2.6	2.6	2.6	2.6	2.6	2.6	2.5	2.5	2.5	2.5
GM0303	Dronten	2.5	2.4	2.5	2.4	2.4	2.4	2.4	2.4	2.3	2.3	2.4	2.3	2.3	2.3
GM0304	Neerijnen	2.7	2.6	2.7	2.7	2.7	2.6	2.6	2.6	2.6	2.6	2.6	2.6	2.6	2.6
GM0305	Abcoude	2.5	2.5	2.5	2.5	2.5	2.5	2.5	null	null	null	null	null	null	null
GM0306	Amerongen	2.5	2.5	null	null	null	null	null	null	null	null	null	null	null	null
GM0307	Amersfoort	2.3	2.2	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3
GM0308	Baarn	2.2	2.1	2.2	2.2	2.2	2.2	2.2	2.1	2.1	2.1	2.2	2.1	2.1	2.1
GM0310	De Bilt	2.3	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2
GM0311	Breukelen	2.4	2.4	2.4	2.4	2.4	2.4	2.3	null	null	null	null	null	null	null
GM0312	Bunnik	2.5	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.3	2.3	2.3	2.3	2.3
GM0313	Bunschoten	2.9	2.8	2.9	2.8	2.8	2.8	2.7	2.7	2.7	2.7	2.6	2.6	2.6	2.6
GM0315	Doorn	2.2	2.1	null	null	null	null	null	null	null	null	null	null	null	null
GM0316	Driebergen-Rijsenburg	2.3	2.2	null	null	null	null	null	null	null	null	null	null	null	null
GM0317	Eemnes	2.6	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.4	2.4	2.4	2.4	2.4	2.4
GM0321	Houten	2.7	2.6	2.7	2.6	2.6	2.6	2.6	2.6	2.6	2.5	2.5	2.5	2.5	2.5
GM0326	Leersum	2.4	2.3	null	null	null	null	null	null	null	null	null	null	null	null
GM0327	Leusden	2.5	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.3	2.3	2.3	2.3
GM0329	Loenen	2.4	2.4	2.4	2.4	2.4	2.4	2.4	null	null	null	null	null	null	null
GM0331	Lopik	2.8	2.7	2.8	2.7	2.7	2.7	2.7	2.6	2.6	2.6	2.6	2.6	2.6	2.6
GM0332	Maarn	2.4	2.3	null	null	null	null	null	null	null	null	null	null	null	null
GM0333	Maarssen	2.4	2.4	2.4	2.4	2.4	2.4	2.3	null	null	null	null	null	null	null
GM0335	Montfoort	2.6	2.6	2.6	2.6	2.6	2.6	2.6	2.6	2.5	2.5	2.5	2.5	2.5	2.5
GM0339	Renswoude	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.7	2.8	2.7	2.7	2.7	2.7	2.7
GM0340	Rhenen	2.5	2.4	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.4	2.4	2.4	2.4
GM0342	Soest	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.2	2.3	2.3	2.2	2.2	2.2	2.3
GM0344	Utrecht	1.9	1.8	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9
GM0345	Veenendaal	2.6	2.5	2.5	2.5	2.5	2.5	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4
GM0351	Woudenberg	2.6	2.6	2.6	2.6	2.6	2.6	2.6	2.6	2.6	2.5	2.6	2.5	2.6	2.5
GM0352	Wijk bij Duurstede	2.6	2.5	2.6	2.5	2.5	2.5	2.5	2.5	2.5	2.4	2.4	2.4	2.4	2.4
GM0353	IJsselstein	2.5	2.4	2.5	2.5	2.5	2.5	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4
GM0355	Zeist	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1
GM0356	Nieuwegein	2.3	2.3	2.3	2.3	2.3	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2
GM0358	Aalsmeer	2.4	2.3	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4
GM0361	Alkmaar	2.2	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1
GM0362	Amstelveen	2	2	2	2	2	2	2	2	2	2	2.1	2	2.1	2.1
GM0363	Amsterdam	1.8	1.8	1.8	1.8	1.8	1.8	1.8	1.8	1.8	1.8	1.8	1.8	1.8	1.8
GM0364	Andijk	2.6	2.5	2.5	2.5	2.5	2.4	2.4	null	null	null	null	null	null	null
GM0365	Graft-De Rijp	2.5	2.5	2.5	2.5	2.4	2.4	2.4	2.4	2.4	2.4	2.4	null	null	null
GM0366	Anna Paulowna	2.6	2.5	2.5	2.5	2.5	2.5	2.5	2.4	null	null	null	null	null	null
GM0370	Beemster	2.5	2.5	2.5	2.5	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4
GM0372	Bennebroek	2.3	2.2	2.3	2.3	2.3	null	null	null	null	null	null	null	null	null
GM0373	Bergen (NH.)	2.3	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.1	2.1	2.1	2.1
GM0375	Beverwijk	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.1	2.1
GM0376	Blaricum	2.4	2.3	2.3	2.3	2.3	2.3	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2
GM0377	Bloemendaal	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3
GM0381	Bussum	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.2	2.2	2.2	2.2	2.1	null	null
GM0383	Castricum	2.4	2.4	2.4	2.4	2.4	2.4	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3
GM0384	Diemen	2.1	2.1	2.1	2.1	2.1	2	2	2	2	2	2	2	2	2
GM0385	Edam-Volendam	2.6	2.5	2.6	2.6	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.4	2.4	2.4
GM0388	Enkhuizen	2.3	2.2	2.3	2.3	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.1
GM0392	Haarlem	2	2	2	2	2	2	2	2	2	2	2	2	2	2
GM0393	Haarlemmerliede c.a.	2.5	2.4	2.5	2.5	2.4	2.4	2.4	2.4	2.4	2.4	2.3	2.3	2.3	2.3
GM0394	Haarlemmermeer	2.5	2.4	2.5	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4
GM0395	Harenkarspel	2.6	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.4	null	null	null	null	null
GM0396	Heemskerk	2.4	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.2	2.2	2.2
GM0397	Heemstede	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2
GM0398	Heerhugowaard	2.5	2.5	2.5	2.5	2.5	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4
GM0399	Heiloo	2.4	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.2	2.2	2.2
GM0400	Den Helder	2.2	2.1	2.2	2.2	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2
GM0402	Hilversum	2.1	2	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1
GM0405	Hoorn	2.3	2.3	2.3	2.3	2.3	2.3	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2
GM0406	Huizen	2.4	2.4	2.4	2.4	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.2	2.2
GM0412	Niedorp	2.6	2.5	2.6	2.6	2.5	2.5	2.5	2.5	null	null	null	null	null	null
GM0415	Landsmeer	2.4	2.4	2.4	2.4	2.4	2.4	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3
GM0416	Langedijk	2.6	2.6	2.6	2.6	2.6	2.5	2.5	2.5	2.5	2.5	2.4	2.4	2.4	2.4
GM0417	Laren	2.1	2.1	2.2	2.2	2.2	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.2
